,molecule_1,molecule_2,molecule_3,molecule_4,x1 [mol/mol],x2 [mol/mol],x3 [mol/mol],x4 [mol/mol],T [K],p_cosmo,p_ddb,p_cosmo_plus1K,hov_cosmo
8358,CC(C)=O,ClC(Cl)Cl,CCCCCC,---,0.065,0.6,0.3350000000000001,0.0,318.15,59.12026554036774,59.182,61.30073592008314,30.57653978506258
8360,c1ccccc1,C1CCCCC1,CCO,---,0.114,0.266,0.62,0.0,323.15,52.30188149283137,56.742,54.47407024507636,35.44054169597181
8362,c1ccccc1,C1CCCCC1,CCO,---,0.1345,0.1345,0.7309999999999999,0.0,323.15,48.50251194353839,53.729,50.549572101414725,36.003535401253295
8363,c1ccccc1,C1CCCCC1,CCO,---,0.1345,0.731,0.1344999999999999,0.0,323.15,52.7966646817647,56.262,54.92644080717467,34.442764722723076
8364,c1ccccc1,C1CCCCC1,CCO,---,0.176,0.412,0.4120000000000001,0.0,323.15,54.26611167984563,60.128,56.493341313093296,35.03152640255693
8365,c1ccccc1,C1CCCCC1,CCO,---,0.231,0.231,0.538,0.0,323.15,52.634225873494444,56.702,54.81527183524952,35.361966187298755
8366,c1ccccc1,C1CCCCC1,CCO,---,0.231,0.538,0.2309999999999999,0.0,323.15,54.12551105487694,57.862,56.32491795241484,34.69060777073085
8367,c1ccccc1,C1CCCCC1,CCO,---,0.266,0.114,0.62,0.0,323.15,49.38387627673657,54.396,51.461866944693924,35.89746813550803
8368,c1ccccc1,C1CCCCC1,CCO,---,0.266,0.62,0.1139999999999999,0.0,323.15,52.74635847474897,55.662,54.867001719810304,34.330012922440346
8369,c1ccccc1,C1CCCCC1,CCO,---,0.333,0.333,0.334,0.0,323.15,53.836149402089944,57.262,56.04087459237673,34.95603704898573
8370,c1ccccc1,C1CCCCC1,CCO,---,0.412,0.176,0.4120000000000001,0.0,323.15,51.77381221829448,55.595,53.919612145354,35.36855005010674
8371,c1ccccc1,C1CCCCC1,CCO,---,0.412,0.412,0.1760000000000001,0.0,323.15,53.091747468487114,56.129,55.244192147286896,34.61249600356473
8372,c1ccccc1,C1CCCCC1,CCO,---,0.458,0.084,0.458,0.0,323.15,49.049053549566594,53.929,51.111759919765085,35.87709692079319
8373,c1ccccc1,C1CCCCC1,CCO,---,0.458,0.458,0.084,0.0,323.15,51.362230280036485,53.262,53.423863342718185,34.27520701011407
8374,c1ccccc1,C1CCCCC1,CCO,---,0.538,0.231,0.2309999999999999,0.0,323.15,51.72836157936107,55.809,53.84784318858944,34.97343417455943
8375,c1ccccc1,C1CCCCC1,CCO,---,0.62,0.114,0.266,0.0,323.15,49.35658728452228,53.729,51.406707706183056,35.44486018958977
8376,c1ccccc1,C1CCCCC1,CCO,---,0.62,0.266,0.1139999999999999,0.0,323.15,50.30275321216004,53.729,52.34293088234712,34.62587966523775
8377,c1ccccc1,C1CCCCC1,CCO,---,0.731,0.1345,0.1345,0.0,323.15,48.1259618031735,52.996,50.10374287757867,35.076026871403464
8378,c1ccccc1,CCO,CCCCCC,---,0.108,0.052,0.84,0.0,334.05,97.59535846320928,101.33,101.02109918658105,32.10476995613298
8379,c1ccccc1,CCO,CCCCCC,---,0.221,0.046,0.733,0.0,334.95,99.1680185896565,101.33,102.61222914924562,31.9428739055228
8380,c1ccccc1,CCO,CCCCCC,---,0.218,0.185,0.597,0.0,333.05,98.02016097622653,101.33,101.55515669165902,32.77287443286102
8381,c1ccccc1,CCO,CCCCCC,---,0.327,0.073,0.6000000000000001,0.0,334.85,99.27047867051061,101.33,102.74714945513243,32.18688666480261
8382,c1ccccc1,CCO,CCCCCC,---,0.303,0.307,0.39,0.0,333.85,98.72742957167688,101.33,102.299757216985,33.03771690961083
8383,c1ccccc1,CCO,CCCCCC,---,0.625,0.079,0.296,0.0,337.85,100.53193546307531,101.33,104.00177769194138,32.298625466042985
8384,c1ccccc1,CCO,CCCCCC,---,0.719,0.183,0.098,0.0,339.35,96.85065170494187,101.33,100.29899412431868,33.59683911195657
8385,CCCCCC,CCO,c1ccccc1,---,0.023,0.548,0.4289999999999999,0.0,328.15,58.504272070341266,64.461,60.88908854471097,35.88103450275541
8387,CCCCCC,CCO,c1ccccc1,---,0.03,0.928,0.0419999999999999,0.0,328.15,50.18554757125543,54.182,52.3064855505829,37.17339838631402
8388,CCCCCC,CCO,c1ccccc1,---,0.04,0.141,0.819,0.0,328.15,57.93534621751981,62.795,60.21566178711614,34.66920276226439
8389,CCCCCC,CCO,c1ccccc1,---,0.046,0.038,0.916,0.0,328.15,53.86513202942143,54.902,55.94448111928874,34.01506951289563
8390,CCCCCC,CCO,c1ccccc1,---,0.059,0.526,0.415,0.0,328.15,63.436947752452454,69.034,65.9600731549851,35.02692483881004
8394,CCCCCC,CCO,c1ccccc1,---,0.089,0.345,0.5660000000000001,0.0,328.15,65.92056741376908,70.661,68.48773237220112,34.30938304047018
8396,CCCCCC,CCO,c1ccccc1,---,0.105,0.119,0.776,0.0,328.15,63.256918530068454,67.514,65.6674723420167,33.58650089458313
8397,CCCCCC,CCO,c1ccccc1,---,0.107,0.234,0.659,0.0,328.15,66.06981011900191,69.928,68.61162977427858,33.901659295746505
8398,CCCCCC,CCO,c1ccccc1,---,0.116,0.459,0.425,0.0,328.15,69.07342999298275,74.461,71.75370973972426,34.18838721771303
8399,CCCCCC,CCO,c1ccccc1,---,0.118,0.014,0.868,0.0,328.15,56.97243008262879,58.515,59.082429334055334,32.65872543989033
8400,CCCCCC,CCO,c1ccccc1,---,0.168,0.201,0.631,0.0,328.15,69.62071293426503,73.127,72.25673495262036,33.37475202121039
8401,CCCCCC,CCO,c1ccccc1,---,0.174,0.63,0.196,0.0,328.15,73.5998820098609,80.127,76.44327628894001,34.04123328019694
8402,CCCCCC,CCO,c1ccccc1,---,0.183,0.434,0.3829999999999999,0.0,328.15,73.66237934161983,77.994,76.48020379724369,33.712693289168044
8403,CCCCCC,CCO,c1ccccc1,---,0.196,0.694,0.1100000000000001,0.0,328.15,74.56134664538736,82.487,77.44522792477167,34.07999493358069
8404,CCCCCC,CCO,c1ccccc1,---,0.223,0.104,0.673,0.0,328.15,69.68323505557066,71.754,72.27785430485008,32.83107318022293
8405,CCCCCC,CCO,c1ccccc1,---,0.224,0.523,0.253,0.0,328.15,76.41038362242207,81.593,79.33126267301039,33.68931191486274
8406,CCCCCC,CCO,c1ccccc1,---,0.227,0.281,0.492,0.0,328.15,74.18295040417283,77.314,76.9866337161977,33.315531243788996
8407,CCCCCC,CCO,c1ccccc1,---,0.253,0.633,0.1139999999999999,0.0,328.15,77.72360927865954,84.753,80.70631021480014,33.81864702847016
8408,CCCCCC,CCO,c1ccccc1,---,0.272,0.372,0.356,0.0,328.15,77.36313700890179,81.06,80.29131128907021,33.3636103823898
8409,CCCCCC,CCO,c1ccccc1,---,0.299,0.461,0.24,0.0,328.15,79.16931160105057,83.98,82.17468179313192,33.46014437533782
8410,CCCCCC,CCO,c1ccccc1,---,0.314,0.099,0.587,0.0,328.15,72.99417730468666,73.874,75.69577383522406,32.63766419743696
8411,CCCCCC,CCO,c1ccccc1,---,0.335,0.487,0.178,0.0,328.15,80.43376592327644,86.18,83.4888226374907,33.47828217962199
8412,CCCCCC,CCO,c1ccccc1,---,0.381,0.207,0.412,0.0,328.15,78.24722527396732,81.287,81.17113413288622,32.946296491994715
8413,CCCCCC,CCO,c1ccccc1,---,0.396,0.528,0.0759999999999999,0.0,328.15,81.8919625383878,88.179,85.01201517501299,33.57980976422789
8414,CCCCCC,CCO,c1ccccc1,---,0.4,0.138,0.4619999999999999,0.0,328.15,76.93807949569529,79.9,79.79438593732804,32.73605346303439
8415,CCCCCC,CCO,c1ccccc1,---,0.437,0.079,0.4839999999999999,0.0,328.15,75.48023762304683,77.42,78.25763743476892,32.451679874010615
8416,CCCCCC,CCO,c1ccccc1,---,0.443,0.535,0.0219999999999999,0.0,328.15,82.51683894082834,89.313,85.66860923709736,33.66273430200865
8417,CCCCCC,CCO,c1ccccc1,---,0.46,0.271,0.269,0.0,328.15,81.3176634358574,85.006,84.36812074411162,33.07205511162769
8418,CCCCCC,CCO,c1ccccc1,---,0.473,0.015,0.512,0.0,328.15,70.30615535856663,67.088,72.83779634998973,31.769238542555446
8419,CCCCCC,CCO,c1ccccc1,---,0.546,0.338,0.1159999999999999,0.0,328.15,83.43926437224086,88.473,86.58868577504657,33.27304390512372
8420,CCCCCC,CCO,c1ccccc1,---,0.561,0.213,0.2259999999999999,0.0,328.15,82.13441900247102,85.326,85.20446869364932,32.955633271251365
8421,CCCCCC,CCO,c1ccccc1,---,0.587,0.117,0.296,0.0,328.15,80.0927745798997,82.913,83.05607687841687,32.62662139630527
8422,CCCCCC,CCO,c1ccccc1,---,0.625,0.143,0.232,0.0,328.15,81.48108020468585,84.38,84.5069372989333,32.74554253937089
8423,CCCCCC,CCO,c1ccccc1,---,0.637,0.233,0.1299999999999999,0.0,328.15,83.38881083621733,87.526,86.51668364280295,33.069157573600165
8424,CCCCCC,CCO,c1ccccc1,---,0.718,0.145,0.137,0.0,328.15,82.53725125104138,86.393,85.60866222301196,32.81197144179814
8425,CCCCCC,CCO,c1ccccc1,---,0.738,0.026,0.236,0.0,328.15,75.90838215956632,75.02,78.65163548150096,31.88208875436444
8426,CCCCCC,CCO,c1ccccc1,---,0.758,0.186,0.0559999999999999,0.0,328.15,83.51258592387316,87.659,86.64377603986594,33.055419705430566
8427,CCCCCC,CCO,c1ccccc1,---,0.895,0.042,0.0629999999999999,0.0,328.15,78.32472249853271,80.14,81.18579553525457,32.219485474813524
8438,CC(C)O,CN1CCCC1=O,---,---,0.56,0.4399999999999999,0.0,0.0,353.15,48.17016444818874,43.9,50.06243073486341,40.06756502445204
8439,CC(C)O,CN1CCCC1=O,---,---,0.5921,0.4079,0.0,0.0,353.15,51.25484055952029,46.7,53.268502131529516,40.07186170233321
8440,CC(C)O,CN1CCCC1=O,---,---,0.6128,0.3872,0.0,0.0,353.15,53.270363365581915,49.9,55.363312604198065,40.073802431144166
8441,CC(C)O,CN1CCCC1=O,---,---,0.647,0.353,0.0,0.0,353.15,56.64487983461306,53.2,58.870496812011744,40.075316788605086
8442,CC(C)O,CN1CCCC1=O,---,---,0.673,0.3269999999999999,0.0,0.0,353.15,59.246230547799286,56.299,61.574032312367386,40.0749097279572
8443,CC(C)O,CN1CCCC1=O,---,---,0.7112,0.2887999999999999,0.0,0.0,353.15,63.12068832533344,59.7,65.60051591088103,40.07169563349826
8444,CC(C)O,CN1CCCC1=O,---,---,0.7343,0.2657,0.0,0.0,353.15,65.4909617832985,63.3,68.06368218841631,40.0682075840941
8445,CC(C)O,CN1CCCC1=O,---,---,0.7682,0.2318,0.0,0.0,353.15,69.00049500393338,67.4,71.71058642434517,40.06101413835315
8446,CC(C)O,CN1CCCC1=O,---,---,0.7955,0.2045,0.0,0.0,353.15,71.84712829484474,71.099,74.66849098860138,40.05357387613659
8447,CC(C)O,CN1CCCC1=O,---,---,0.8358,0.1642,0.0,0.0,353.15,76.06550430121689,74.401,79.05150710271622,40.04027256759669
8448,CC(C)O,CN1CCCC1=O,---,---,0.8658,0.1341999999999999,0.0,0.0,353.15,79.20156887030782,78.1,82.30979419975203,40.02908159327178
8449,CC(C)O,CN1CCCC1=O,---,---,0.9002,0.0998,0.0,0.0,353.15,82.76884390950921,82.0,86.01595804637432,40.01569767382095
8450,CC(C)O,CN1CCCC1=O,---,---,0.9302,0.0697999999999999,0.0,0.0,353.15,85.83031774878867,85.8,89.19656944914428,40.00441866978118
8451,CC(C)O,CN1CCCC1=O,---,---,0.9472,0.0527999999999999,0.0,0.0,353.15,87.53414338331595,88.099,90.96670860514983,39.99858575170203
8452,CC(C)O,CN1CCCC1=O,---,---,1.0,0.0,0.0,0.0,353.15,92.60927504623461,92.7,96.23969040007864,39.985985389071345
8469,CC(C)O,CN1CCCC1=O,---,---,0.6748,0.3252,0.0,0.0,373.15,122.70995416621389,111.7,126.93950274197475,39.33691318515386
8470,CC(C)O,CN1CCCC1=O,---,---,1.0,0.0,0.0,0.0,373.15,190.83436259880668,197.7,197.3882191359886,39.196990876162076
8471,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.055,0.93,0.0149999999999999,0.0,350.75,101.31559252549704,101.33,104.65838505341561,33.29914783895996
8472,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.015,0.885,0.0999999999999999,0.0,350.95,103.4193360437377,101.33,106.79181809254385,32.955166065832685
8473,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.03,0.83,0.14,0.0,350.45,106.04072905790251,101.33,109.47372713780041,32.627938573306956
8474,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.085,0.715,0.2,0.0,345.55,99.9429836017797,101.33,103.22343106857366,32.15598747935161
8475,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.185,0.655,0.1599999999999999,0.0,341.35,95.8528591601285,101.33,99.05025724168613,31.88256574884513
8476,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.125,0.615,0.26,0.0,342.65,98.02345548833125,101.33,101.26315178380676,31.83447302619363
8477,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.11,0.57,0.32,0.0,342.85,98.92540854371693,101.33,102.18357218252771,31.762797408314594
8478,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.075,0.525,0.4,0.0,344.65,102.05742127904995,101.33,105.38110832012697,31.743063956434447
8479,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.165,0.465,0.3699999999999999,0.0,340.05,98.54698103571388,101.33,101.81573672049502,31.46523995014796
8480,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.22,0.43,0.35,0.0,337.95,97.34627703811783,101.33,100.60483803713078,31.358938826034787
8481,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.315,0.375,0.31,0.0,335.55,97.31210397909723,101.33,100.60394546151878,31.23711555685313
8482,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.37,0.34,0.29,0.0,334.25,96.97666195470494,101.33,100.27816203554798,31.19109156939589
8483,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.49,0.275,0.235,0.0,331.45,94.41990617223671,101.33,97.68615850401545,31.157385306845992
8484,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.42,0.335,0.245,0.0,333.25,95.54953411067173,101.33,98.82360742785625,31.203329193492564
8485,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.403,0.38,0.2169999999999999,0.0,334.45,96.6334026233859,101.33,99.9257036974639,31.251590396543996
8486,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.355,0.485,0.16,0.0,336.55,96.2576384414611,101.33,99.51419314294785,31.426938525557613
8487,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.305,0.54,0.155,0.0,337.85,95.84147280025537,101.33,99.07095021943738,31.544963196742824
8488,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.345,0.52,0.135,0.0,337.15,95.77943049828163,101.33,99.01645776803508,31.506868623300825
8489,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.4,0.47,0.13,0.0,335.75,95.42364079183952,101.33,98.66673803630358,31.41855054015681
8490,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.535,0.375,0.0899999999999999,0.0,333.65,95.7547245469817,101.33,99.03912475044592,31.30906388406284
8491,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.59,0.325,0.085,0.0,332.95,96.8272889556045,101.33,100.1562867756023,31.250102430821148
8492,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.635,0.305,0.06,0.0,332.65,96.7964575178701,101.33,100.13083313862435,31.253230471521366
8493,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.585,0.285,0.13,0.0,331.95,96.43012344361799,101.33,99.75887004751488,31.18642570985391
8494,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.535,0.26,0.2049999999999999,0.0,330.95,94.33240348841944,101.33,97.60531426208156,31.154237712099675
8495,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.485,0.235,0.28,0.0,330.95,94.70466381827862,101.33,97.98585548385034,31.11103260617832
8496,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.43,0.215,0.3550000000000001,0.0,331.05,94.47534723795076,101.33,97.74240197250826,31.07191060544577
8497,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.365,0.195,0.44,0.0,331.55,94.63343834302395,101.33,97.88904826037529,31.00733346815055
8498,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.31,0.255,0.4349999999999999,0.0,333.65,96.17871587511473,101.33,99.45116783122856,31.061804867385714
8499,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.27,0.341,0.3889999999999999,0.0,335.75,97.07228719030675,101.33,100.34718182509205,31.19154968137961
8500,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.225,0.315,0.46,0.0,336.85,98.65091110291695,101.33,101.95107295361004,31.136214339602873
8501,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.17,0.28,0.5499999999999999,0.0,338.05,98.91317993662813,101.33,102.1918096775648,31.075550575356388
8502,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.131,0.336,0.5329999999999999,0.0,340.35,100.08281761979855,101.33,103.3724667435394,31.239944241958202
8503,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.102,0.415,0.483,0.0,342.05,99.75763194544646,101.33,103.02842214808902,31.47497694141977
8504,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.095,0.37,0.535,0.0,342.25,100.4922999768128,101.33,103.77444830208938,31.391931904436728
8505,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.911,0.065,0.0239999999999999,0.0,329.15,98.43588440247133,101.33,101.88141134107917,31.08503279618176
8506,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.835,0.13,0.035,0.0,329.95,97.83405965135343,101.33,101.24626401106411,31.12618399688553
8507,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.76,0.2,0.0399999999999999,0.0,330.85,96.89395764899,101.33,100.26064498574914,31.180076661098333
8508,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.72,0.18,0.1,0.0,329.55,94.9522891021122,101.33,98.2734670184533,31.138272155678884
8509,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.68,0.175,0.1449999999999999,0.0,328.95,93.58947123781418,101.33,96.87362886655883,31.12435417895759
8510,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.7,0.135,0.165,0.0,327.95,92.73153802655979,101.33,96.00324696228682,31.100679396272717
8511,CC(C)=O,c1ccccc1,C1CCCCC1,---,0.745,0.115,0.14,0.0,327.85,93.49985912076764,101.33,96.79982909780894,31.092426542914097
8513,c1ccccc1,C1CCCCC1,CC(C)O,---,0.2,0.2,0.6000000000000001,0.0,313.15,29.471619308407,30.797,30.816616600799332,36.50198765997437
8514,c1ccccc1,C1CCCCC1,CC(C)O,---,0.2,0.4,0.4,0.0,313.15,31.977500903433217,32.531,33.40370475347123,35.69054596872437
8515,c1ccccc1,C1CCCCC1,CC(C)O,---,0.4,0.2,0.3999999999999999,0.0,313.15,30.946650988986846,31.731,32.344216481585654,36.12911605470112
8516,c1ccccc1,C1CCCCC1,CC(C)O,---,0.4,0.4,0.1999999999999999,0.0,313.15,32.469181757131835,32.797,33.90202335446728,35.3216980235289
8517,c1ccccc1,C1CCCCC1,CC(C)O,---,0.6,0.2,0.2,0.0,313.15,30.95666480724784,31.731,32.34113504784958,35.78655502268247
8518,c1ccccc1,C1CCCCC1,CC(C)O,---,0.2,0.6,0.2,0.0,313.15,32.420787927949284,32.531,33.84581901361268,35.18456424207083
8519,c1ccccc1,C1CCCCC1,CC(C)O,---,0.0,1.0,0.0,0.0,313.15,23.690567599039472,24.531,24.68500371695576,33.63315282711972
8520,c1ccccc1,C1CCCCC1,CC(C)O,---,1.0,0.0,0.0,0.0,313.15,21.932033664467568,24.265,22.92909890238241,36.36473948799967
8521,c1ccccc1,C1CCCCC1,CC(C)O,---,0.0,0.0,1.0,0.0,328.15,32.308308439671634,30.264,33.82311724976801,41.148907720747225
8522,c1ccccc1,C1CCCCC1,CC(C)O,---,0.2,0.2,0.6000000000000001,0.0,328.15,55.71431109406059,57.062,57.99692248268343,36.059471241814805
8523,c1ccccc1,C1CCCCC1,CC(C)O,---,0.2,0.4,0.4,0.0,328.15,59.5757012779423,60.062,61.95635014129133,35.187829071817255
8524,c1ccccc1,C1CCCCC1,CC(C)O,---,0.4,0.2,0.3999999999999999,0.0,328.15,58.04059902393686,58.462,60.37840381746909,35.46301668556663
8525,c1ccccc1,C1CCCCC1,CC(C)O,---,0.4,0.4,0.1999999999999999,0.0,328.15,60.01521833665607,59.728,62.37175392044206,34.58795555364263
8526,c1ccccc1,C1CCCCC1,CC(C)O,---,0.6,0.2,0.2,0.0,328.15,57.65378656727131,57.862,59.9427560108943,34.96493290932224
8527,c1ccccc1,C1CCCCC1,CC(C)O,---,0.2,0.6,0.2,0.0,328.15,59.83179400550524,59.995,62.18162565827191,34.595152847077394
8528,c1ccccc1,C1CCCCC1,CC(C)O,---,0.0,1.0,0.0,0.0,328.15,42.534918039298255,43.596,44.126932688372285,32.99896835402512
8529,c1ccccc1,C1CCCCC1,CC(C)O,---,1.0,0.0,0.0,0.0,328.15,41.173653666670006,43.463,42.825539117089036,35.325898050432414
8530,c1ccccc1,C1CCCCC1,CC(C)O,---,0.0,0.0,1.0,0.0,342.15,59.60201877509756,57.862,62.12490826248686,40.47067483082166
8531,c1ccccc1,C1CCCCC1,CC(C)O,---,0.2,0.2,0.6000000000000001,0.0,342.15,94.97692212646348,96.325,98.4649932912819,35.2085799624427
8532,c1ccccc1,C1CCCCC1,CC(C)O,---,0.2,0.4,0.4,0.0,342.15,100.36435770212081,100.658,103.96948594378708,34.45023303360363
8533,c1ccccc1,C1CCCCC1,CC(C)O,---,0.4,0.2,0.3999999999999999,0.0,342.15,98.07597947215712,98.125,101.61437971335246,34.598876607322396
8534,c1ccccc1,C1CCCCC1,CC(C)O,---,0.4,0.4,0.1999999999999999,0.0,342.15,100.18600827522617,98.392,103.7167085068188,33.810214430244756
8535,c1ccccc1,C1CCCCC1,CC(C)O,---,0.6,0.2,0.2,0.0,342.15,96.70680485515172,95.725,100.14315679410453,34.08576956574156
8536,c1ccccc1,C1CCCCC1,CC(C)O,---,0.2,0.6,0.2,0.0,342.15,99.93880302759477,99.059,103.46773478760046,33.87572607346875
8537,c1ccccc1,C1CCCCC1,CC(C)O,---,0.0,1.0,0.0,0.0,342.15,69.51338208033629,70.128,71.864497141835,32.47126009787349
8538,c1ccccc1,C1CCCCC1,CC(C)O,---,1.0,0.0,0.0,0.0,342.15,69.51926947698898,70.661,72.01812653929582,34.47323373221955
8541,CO,OCCO,---,---,0.498,0.502,0.0,0.0,355.05,96.80474351963004,101.33,100.26350298387908,36.89902986202027
8542,CO,OCCO,---,---,0.6942,0.3057999999999999,0.0,0.0,347.25,101.28874528563408,101.33,105.0998241386415,37.137372636912446
8543,CCO,O,OCCO,---,0.0324,0.8676,0.0999999999999999,0.0,369.15,98.07613091949305,101.33,101.69357084055618,41.14963060149717
8544,CCO,O,OCCO,---,0.0873,0.8127,0.0999999999999999,0.0,363.15,92.99546682820225,101.33,96.53685429617974,41.09350729829594
8546,CCO,O,OCCO,---,0.2763,0.6237,0.0999999999999999,0.0,357.65,92.50834975684917,101.33,96.12424997804597,40.892916707179886
8554,CCO,O,OCCO,---,0.8226,0.0774,0.1,0.0,352.15,92.12593478939372,101.33,95.71437306067048,39.51141339203569
8555,CCO,O,OCCO,---,0.8676,0.0324,0.0999999999999999,0.0,351.65,91.35804451257887,101.33,94.91203398943708,39.35014992175272
8556,CC(C)=O,CO,OCCO,---,0.0321,0.6637,0.3042,0.0,345.15,97.81063825997757,101.33,101.48267699640843,36.610193377505546
8557,CC(C)=O,CO,OCCO,---,0.0509,0.6483,0.3008,0.0,344.25,97.1994266301236,101.33,100.83677401976382,36.30469630555131
8558,CC(C)=O,CO,OCCO,---,0.0704,0.6307,0.2988999999999999,0.0,343.15,95.67619236161055,101.33,99.24865107334521,35.995363778853296
8559,CC(C)=O,CO,OCCO,---,0.0952,0.5984,0.3064,0.0,342.25,94.24109744038147,101.33,97.73918416183587,35.599356978073274
8560,CC(C)=O,CO,OCCO,---,0.1265,0.5723,0.3011999999999999,0.0,341.05,93.71075237746392,101.33,97.17125532836218,35.171881148561766
8561,CC(C)=O,CO,OCCO,---,0.1536,0.5443,0.3021,0.0,339.95,92.2933194309125,101.33,95.68903763493134,34.82039315368736
8562,CC(C)=O,CO,OCCO,---,0.1781,0.517,0.3048999999999999,0.0,339.25,91.69430493016128,101.33,95.05186720159992,34.514635680318214
8563,CC(C)=O,CO,OCCO,---,0.2099,0.4925,0.2976,0.0,338.65,92.81822831309871,101.33,96.19601931909708,34.184820458545865
8564,CC(C)=O,CO,OCCO,---,0.2635,0.4446,0.2918999999999999,0.0,337.65,93.62321812428057,101.33,96.99869080645452,33.67372411629188
8565,CC(C)=O,CO,OCCO,---,0.2893,0.4005,0.3102,0.0,337.05,91.60214991582643,101.33,94.88513654902324,33.358472847248244
8566,CC(C)=O,CO,OCCO,---,0.3443,0.3511,0.3045999999999999,0.0,336.35,92.74619262678225,101.33,96.04009824814415,32.924793006464114
8567,CC(C)=O,CO,OCCO,---,0.3961,0.301,0.3029,0.0,335.65,92.95411940242019,101.33,96.23061427543742,32.546046159535706
8568,CC(C)=O,CO,OCCO,---,0.4544,0.2385,0.3071,0.0,335.15,93.1937413751001,101.33,96.44518622981961,32.12402357707775
8569,CC(C)=O,CO,OCCO,---,0.5011,0.1937,0.3052,0.0,334.75,93.47740446069149,101.33,96.71703625615665,31.837765574689634
8570,CC(C)=O,CO,OCCO,---,0.5287,0.1743,0.297,0.0,334.65,94.48019223480942,101.33,97.74375670804022,31.71538952675565
8571,CC(C)=O,CO,OCCO,---,0.5596,0.1383,0.3021,0.0,334.35,93.82387124328002,101.33,97.0487042696297,31.504369956801206
8572,CC(C)=O,CO,OCCO,---,0.594,0.1055,0.3005,0.0,334.25,94.24756090907933,101.33,97.46894711021112,31.313419567901068
8573,CC(C)=O,CO,OCCO,---,0.6286,0.062,0.3093999999999999,0.0,334.95,96.30692600591853,101.33,99.55636904855062,31.046774203137456
8574,CC(C)=O,CO,OCCO,---,0.6666,0.0248,0.3086,0.0,336.05,100.29452298137262,101.33,103.6302845610227,30.81257871163289
8575,CC(C)=O,CO,OCCO,---,0.0184,0.478,0.5036,0.0,353.85,95.59525026538982,101.33,98.98843334060352,36.41455789552569
8576,CC(C)=O,CO,OCCO,---,0.0374,0.4538,0.5088,0.0,353.05,95.09987425062242,101.33,98.44517188653043,35.93047060438363
8577,CC(C)=O,CO,OCCO,---,0.0553,0.4435,0.5012,0.0,351.75,94.85942390810236,101.33,98.18470832461257,35.54531878203598
8578,CC(C)=O,CO,OCCO,---,0.0819,0.4133,0.5048,0.0,350.35,93.55719128971018,101.33,96.80923676641203,34.9716975998929
8579,CC(C)=O,CO,OCCO,---,0.1422,0.35,0.5078,0.0,347.65,92.21272780251469,101.33,95.36419102692953,33.86661184356029
8580,CC(C)=O,CO,OCCO,---,0.1667,0.3231,0.5102,0.0,346.75,91.84199269253087,101.33,94.9598062492279,33.47026577247392
8582,CC(C)=O,CO,OCCO,---,0.2814,0.2184,0.5002,0.0,342.85,91.38737266505618,101.33,94.45129684206628,32.323664969121594
8584,CC(C)=O,CO,OCCO,---,0.3258,0.1716,0.5026,0.0,341.85,91.21339193562983,101.33,94.24559969766672,31.868060614817924
8585,CC(C)=O,CO,OCCO,---,0.3468,0.1546,0.4986,0.0,341.55,92.0047484128701,101.33,95.05254718327414,31.702569915131487
