smiles,Tc,Train/Valid/Test
CCC(C)CC(C)CCCO,,Train
CC(C)CCC(C)CCCO,,Train
CC(C)(C)CCCCCCO,,Train
CCCCC(O)(CC)C(C)C,,Train
CCC(CC)CC(O)C(C)C,,Train
CCCC(C)C(O)(CC)CC,,Train
CCC(O)(CC)CCC(C)C,,Valid
CCC(C)CC(CO)C(C)C,,Train
CCCCC(C)CC(O)CC,,Valid
CCCCC(C)C(O)CCC,,Train
CCC(CC)CC(CC)CO,,Train
CCC(CC)C(O)C(C)(C)C,,Train
CCC(C)(CC)C(O)C(C)C,,Train
CCC(CO)CCC(C)(C)C,,Valid
CC(C)C(C)(C(C)C)C(C)O,,Valid
CC(C)C(CCO)C(C)(C)C,,Train
CCCCC(O)CC(C)(C)C,,Train
CCCC(C)C(O)CC(C)C,,Train
CCC(C)CC(O)CC(C)C,,Train
CC(C)CCCC(O)C(C)C,,Train
COCCOC(C)(C)C,,Train
CCC(O)C(C)C(CC)CC,,Train
CCCCC(C)CCC(C)O,,Train
O=Cc1cccc2ccccc12,,Valid
CC(C)(C)CCC(C)(C)O,,Test
CC(C)C(O)CC(C)(C)C,,Train
CCC(C)(C)C(C)CCO,,Train
CCC(C)(C)C(C)(O)CC,,Valid
CCCCC(C)C(O)CC,,Train
CCCC(C)CCC(C)O,,Train
CCCC(O)CC(C)CC,,Train
CC(C)CCCCC(C)O,,Train
CCC(O)CCCC(C)C,,Train
CCCC(CCC)CCO,,Train
CC(C)C(C)(C)C(C)(C)O,,Train
CC(O)C(C)(C)C(C)(C)C,,Train
CCC(C)C(O)C(C)(C)C,,Train
CCC(C)C(C)(O)C(C)C,,Train
CCC(C)(C)CC(C)(C)O,,Train
CCC(C)(C)C(O)C(C)C,,Valid
CC(C)C(C)CC(C)(C)O,,Train
CCC(CC)(CC)C(C)O,,Train
CCC(CC)C(C)(C)CO,,Train
CCC(O)(CC)C(C)(C)C,,Train
CCC(C)(CC)C(C)(C)O,,Train
CCC(C)(CO)CC(C)C,,Train
CCCC(O)CC(C)(C)C,,Train
CCCCC(C)C(C)(C)O,,Train
CCCC(CC)C(C)CO,,Valid
CCCC(CC)C(C)(C)O,,Train
CCCC(O)(CC)C(C)C,,Train
CCCC(C)C(CC)CO,,Train
CCC(CC)C(C)(O)CC,,Train
CCC(C)CC(CC)CO,,Train
CCC(CO)CCC(C)C,,Train
CCC(C)(O)CC(C)(C)C,,Train
CC(C)c1cc(C(C)C)c2c(c1)C(C)(C)CC2,,Train
Cc1cc(C)c2c(c1C)C(C)(C)CC2,,Valid
CCC1CCCCC1C1CCCCC1,,Train
Cc1cc(C)c2c(c1)CCC2=O,,Train
CC1CCCCC1CC1CCCCC1,,Valid
Cc1ccc(C)c2c1CCC2,,Valid
C=C(C)CCC(C)(C)c1ccccc1,,Train
CC1(C)CCC(C)(C)c2ccccc21,,Train
C=C(C)CCC(C)(C)c1ccc(C)cc1,,Train
C=C(C)CCCc1ccccc1,,Train
C=C(C)CCc1ccccc1,,Train
CCCCCC(C)(C)c1ccc(C)cc1,,Valid
CCCCCCCCCCCCC(C)C(=O)O,,Train
CCCCCCCCCCCCCCCC(=O)c1ccccc1,,Train
O=Cc1ccc2ccccc2c1,,Train
CC(=O)C(C)(C(C)C)C(C)C,,Train
CCCCCCCCCCC(CCCCCCCCCC)c1ccccc1,,Train
CCCCCCCCCCC(CCCCCCCCCC)C1CCCCC1,,Train
CCCCC(C)(C)CC(=O)O,,Train
C1CCCC(C2CCCCCCC2)CCC1,,Train
C=C(C)CCC=C(C)C,,Train
CC(=O)C1CCCCCC1,,Train
CCOC(C)c1ccc(OC)cc1,,Train
CC#Cc1ccccc1,,Train
CCc1ccoc1,,Train
C=CC(C)OC(C)=O,,Test
COc1ccc(C)cc1C,,Train
CC=C(C)C=CC=C(C)C,,Train
CCCCCCCCCCCc1ccccc1,,Train
C=C1CC(=O)O1,,Train
CC1CCCC(C(C)O)C1,,Train
CC(C)O,,Train
CCC(C)(C)C(C)=C(C)C,,Valid
CCCCCC(C)CC(C)=O,,Valid
C=CCCCCCCCCCCCCCCC,,Train
CCOC(=O)CC(C)CC(C)(C)C,,Train
CC=CC(C)CC(C)C,,Train
CCCCCCCCCCCC1CCCC1,,Valid
CCCCCCCCCCCCCCCCCC(=O)c1ccccc1,,Train
CCCCCCOC(=O)c1ccccc1,,Train
CCC#CCCCCCCCC,,Train
CCCCCC(C)OCC,,Train
CCC(C)OC,,Test
CCCC(C)OC,,Train
CCCCCCCCC(C)c1ccc(C(C)CCCCCCCC)cc1,,Train
CCCC(CCC)CCCc1ccc(CCCC(CCC)CCC)cc1,,Train
CCCCCc1ccc(CCCCC)cc1,,Train
CC(C)Cc1ccc(C(C)(C)C)cc1,,Valid
CC(=O)OCCC1(C)OCCO1,,Train
CC(=O)OCCOc1ccc(C(C)(C)C)cc1,,Train
CCCCCCCCCCCCCCCCC1CCC1,,Train
CCCCCCCCCCCCCCCCC1CCCCC1,,Train
CCCCCCCCCCCCCCCCC1CCCC1,,Train
CC(C)(CCC(=O)O)C(=O)O,,Train
CC=CCCCCCCC,,Train
CCCCCOC(=O)CCCCCCCCC(=O)OCCCCC,,Test
CCCCCCOCCOCCOCCCCCC,,Train
COC(=O)c1ccc2ccc(C(=O)OC)c(C(=O)OC)c2c1,,Train
COC(=O)c1ccc2c(C(=O)OC)cccc2c1C(=O)OC,,Train
COC(=O)c1ccc2cccc(C(=O)OC)c2c1,,Train
COc1ccc2c(c1)C(=O)CCC2,,Train
CCCCCCCCC(O)CCCCC,,Train
CCCCCCCCCC(O)CCCCC,,Valid
OCCC(CO)c1ccccc1,,Train
CC(C)C=CC(=O)CC(C)C,,Train
CCCCOC(=O)C(CC)CCCC,,Test
CC(O)C(C)CO,,Train
CC(=O)C(C)=C(C)C,,Valid
CCCCC(C)c1ccc(O)cc1,,Test
CCC(C)OC(C)CC,,Train
C=C(C)CCCC(C)CC,,Train
C=C1CCC(=C(C)C)CC1,,Train
CCCCC(C(C)C)C(C)C,,Train
CCCCCCCC(CCC)CCC,,Train
C=CC(=CC)CC,,Train
CC=CCCC1CCCCC1,,Train
CCCOCCOCCO,,Train
CCCC(C)(C)c1ccc(O)cc1,,Train
CC(C)CCC(C)CO,,Train
CCCCCCC(OCC)OCC,,Train
C=CC(=O)OC(C)C,,Train
CCCCCCCCOC(C)C,,Train
C#CC=C,,Train
COOC,,Train
CC(C)(C)CC(C)(C)O,,Train
C=CC(C)(C)CC(=C)C,,Train
C=CCC(C)C,,Test
C=C(C)CC1CC1(C)C,,Train
CCCCCC(C)(O)CC(C)(C)O,,Train
CCCCC(O)CO,,Train
CCCCCCCCCCCCCCC(O)CO,,Train
CC1(C)COC1,,Valid
C=COC=O,,Train
CCCC(CC)c1ccc(O)cc1,,Train
CCCCCCCCC(O)CC,,Train
C#CCCCC,,Train
CCC(C)(O)C(C)(C)O,,Train
CCC(O)(CC)C(O)(CC)CC,,Train
O=C(O)CCCCCCCCCCC(=O)O,,Train
CCCCCCCC(O)(CC)CCCCC,,Valid
CCCCCCCCC(C)=O,,Train
CCCCCOCCCCC,,Train
CC(C)c1cc(-c2ccccc2)cc(C(C)C)c1,,Train
CC(C)c1cccc(-c2cccc(C(C)C)c2)c1,,Valid
CCCCCCC(C)OC(=O)CCCC,,Train
CCCCCCCCCCCCOC(=O)CCCCC,,Train
C=CC1CC1,,Train
CC1=CCCC1,,Train
CCCOC(=O)CCCCC(=O)O,,Train
CCC1C=CCC1,,Train
C1CC2CCCC2C1,,Train
c1ccc2c(c1)CC2,,Train
CC1=CC2CCC1C2,,Train
CCC1CCC(=O)O1,,Test
C=CC1CCCCC1,,Train
CC1(C)C=CCCC1,,Train
CC1(C)OCCCO1,,Train
CCC1C=Cc2ccccc21,,Valid
Cc1ccccc1C1(O)CCCCC1,,Train
C=Cc1ccccc1O,,Train
CC(C)C1CCCCC1,,Train
CCCCC(C)OC(=O)CCC,,Train
COC1CCC(OC)O1,,Train
OC1CCCCCCC1,,Train
COC1=CC(C)=CC(C)C1,,Train
C=C1C=C(OC)CC(C)C1,,Train
CC1=CC(=O)OC(C)(C)C1,,Train
CCC(C)(c1ccccc1)C(C)C,,Train
CCC(C)C(C)(C)c1ccccc1,,Test
C1=CC2(CCC1)CCCC2,,Train
CC(C)CCCC(C)CCCC(C)CCCC(C)O,,Test
CC1=CCCCC1(C)C,,Train
C=C(C)CCC(C)C,,Valid
CCCCCCCCC(C)C,,Train
CCCCCC#CCCCCC,,Train
CC(C)C(C)C1CC1,,Train
CCCCC(C)C1CC1,,Train
CCCCCCCOC(=O)CCCCC,,Valid
Cc1cc(C)c(C)c(O)c1,,Test
Cc1ccc(C=O)c(O)c1,,Train
CCCCCCCCCCC(CCCCCC)C(=O)O,,Train
CCc1cc(C)cc(O)c1,,Train
CCCC1CCCC(=O)O1,,Train
C#CC1C=CCC1,,Train
CC(C)(C)CCC(O)C(C)(C)C,,Test
Cc1ccc(CCO)cc1,,Train
Cc1cc(O)c(C)c(C)c1O,,Train
CC=CC1CCCO1,,Valid
CC1C2CC3CC(C2)CC1C3,,Train
c1ccc(C2CCCC2)cc1,,Train
O=C(O)CCC1CCCCC1,,Train
COc1ccc(CCO)cc1,,Train
CC1(C)COC2(CCCC2)OC1,,Train
CC12CC3CC(C1)CC(C)(C3)C2,,Train
CC(=O)CCCCCCCCC(C)=O,,Train
CC1(O)C2CC3CC(C2)CC1C3,,Train
C1CCC2C3CCC(CC3)C2C1,,Train
CC(C)(C)c1ccco1,,Train
CCC(O)CCC(C)O,,Train
CCC1CC(C)CC(C)C1,,Train
CCCCCCCCCC(C)C,,Train
CCC(C)C1CCCCC1,,Train
CCCCCC1CCCC(=O)O1,,Train
CCCCCCC1CCC(=O)O1,,Train
CC12COC(c3ccccc3)(OC1)OC2,,Train
CC12C=C(c3ccccc3)C(CC1)C2(C)C,,Train
C=C1C2(c3ccccc3)CCC(C2)C1(C)C,,Train
COC(OC)(OC)c1ccccc1,,Train
CC1(C)COC2(CCCCC2)OC1,,Test
CCCC#CCCC(C)C,,Train
CC12CC3CC(C)(C1)CC(C)(C3)C2,,Train
CC(C)(OOC(=O)c1ccccc1)c1ccccc1,,Train
CCCCC(C)C(C)C(C)=O,,Valid
CC1CC(C)(C)CC(C)(C)C1,,Train
CC1CCCCC1(C)C,,Test
CC1CCC(C)(C)CC1,,Valid
CC(C)COC(=O)C1CCCCC1C(=O)OCC(C)C,,Train
CCCCCCCC(CCCCCCC)CCCCCCC,,Train
COC(=O)C12CC3CC(CC(C3)C1)C2,,Train
CCCCCCCOCCC,,Valid
CCCCCCCOCCCC,,Train
C=CCCC(C)(C)C,,Train
CCC(C(C)=O)C(C)C,,Train
CC(=O)c1ccc2ccccc2c1O,,Valid
CC(C)CCOC(=O)CCCC(=O)OCCC(C)C,,Test
C#CC1(OC(=O)c2ccc(C3CCCCC3)cc2)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,,Train
CCCO,,Train
C1=CC2CCCC1CC2,,Train
CCCCCCCCCCCCCCC(=O)OC,,Train
Cc1ccccc1Cc1ccccc1,,Train
CC(C)OC(=O)CCCC(=O)OC(C)C,,Valid
CCCCO,,Train
CCCCCCC(O)C#CCO,,Train
CCCCCO,,Train
CCCCCCCCCCCC(=O)OC(C)(C)C,,Train
c1ccc(-c2ccccc2OCC2CO2)cc1,,Train
CCCC(C)=C(C)C,,Train
Cc1ccc2c(c1)OCO2,,Train
CCCCCC(C)C(C)C,,Test
COC(=O)CCCCCCCCCCCCO,,Train
CCCCC(=O)OC(C)CCCC,,Train
CCCCc1ccccc1CCC,,Train
CCCCCc1ccccc1CCCC,,Train
CCCCCCc1ccccc1CCCC,,Train
CC(O)c1cccc(C(C)(C)C)c1,,Train
CCCCCCCCC(C)CCO,,Train
C#CCC(C)C,,Train
CCC(C)(C)C(C)(C)C,,Train
CCC(C)CC(C)(C)CC,,Test
CCCCCCCOC(=O)c1ccccc1,,Test
CCCCCC(C)OC(=O)CCCC,,Train
C1=CC2C(C1)C1CC2C2C3C=CC(C3)C12,,Test
CCCCCCCCC(=O)OCCCCCCC,,Train
CCC(C=CC(C)=O)CC,,Test
COC(=O)CCCCCCCCCCCO,,Train
C1CCC(C(C2CCCCC2)C(C2CCCCC2)C2CCCCC2)CC1,,Test
CCc1c(C)ccc(C)c1CC,,Train
CCCCC(C)(O)CC(C)(C)O,,Train
CC(C)c1cc(C(C)C)cc(C(C)C)c1,,Train
CC1CCC(=O)CC(C)C1,,Train
CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,,Train
CCCC#CCCCCCCCCCCCCC,,Train
CCCCC#CCCCCCCCCCCCC,,Valid
CCCCCC#CCCCCCCCCCCC,,Train
C1=C(CCc2ccccc2)c2ccccc2CC1,,Train
O=c1c2ccccc2oc2cccc(O)c12,,Train
CCCCCCCCCCCC(CC)CC,,Train
CCCCCCCCCCCC(CCCCCC)CCCCCC,,Train
CCCOCCOCCOCCC,,Train
COC(=O)c1ccc(-c2ccccc2)cc1,,Train
CCC(C)CCCCO,,Train
C#CC(=O)Oc1ccc(OC(=O)C#C)cc1,,Train
CCC(C)C(CC)C(C)C,,Train
CCCCCCCCC1CCC2CCCC3C4CCCCC4CC1C23,,Train
CC(CC(C)(C)C(C)(C)C)C(C)(C)C,,Train
CCCCCCCCC(CCCC1CCCC1)CCCC1CCCC1,,Train
CCCCCCCCC(CCC1CCCCC1)CCC1CCCCC1,,Train
COC(=O)C1C(C)C1C,,Train
CC1=C(C)C(C)CCC1,,Train
C#CC1(C#C)CC1,,Valid
O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,,Train
CCCCCC(CCCCC)CCCCC,,Train
CCCCC(CC)COC(=O)CCCCCC(=O)OCC(CC)CCCC,,Train
C=CCCC=C(C)C,,Train
CCC(C)(O)CCCC(C)CCCC(C)C,,Train
COC(C)=CC=C(C)OC,,Valid
CCCCCCCCCCCCOCC,,Valid
CCCCCCCCCCCCOCCCC,,Train
CCCCCCCCCOC,,Valid
CCCCCCCCCCOC,,Train
CCC(C)(O)C(C)(C)C,,Train
CCCCCOCC1CO1,,Valid
CCCCC1CCCCC1C,,Train
CCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CC,,Train
CCCC(=O)OCC(COC(=O)CCC)(COC(=O)CCC)COC(=O)CCC,,Train
CCCC=C(C)CC,,Train
CCC(CC)=C1C=CC=C1,,Train
CC1(c2ccccc2)CCC1,,Train
C=C(CCOC(C)=O)c1ccccc1,,Train
CC(=O)CC(=O)C(C)C,,Train
CCC(=O)CCC(C)O,,Train
CC1CCC(C(C)(C)C)O1,,Train
CCCCCCCCCC(C)CC(C)C(=O)O,,Train
CCC1CCC(=O)CC1C,,Train
C=CCC(CC)(CC)CCC,,Train
CC1=C(C)CC(C)(C(C)C)CC1,,Train
CCCCCCCCCCCCCCC1CO1,,Valid
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,,Train
c1ccc2c(c1)Cc1ccccc1C2c1c2ccccc2cc2ccccc12,,Train
CC(C)CC(O)CC(C)(C)O,,Test
CC(O)CC(C)CC(C)(C)O,,Train
CCCCCCCCCC=CC=CC=CC=CC=CC(=O)OCC,,Train
CCCCCCCCCC=CC=CC=CC=CC=CC=CC(=O)OCC,,Train
CC(C)C(=O)CC(=O)C(C)(C)C,,Train
CCOC(=O)c1ccccc1OC,,Train
Cc1cccc2c1C=CC2,,Test
CCCCCCc1ccc2c3cccc4cccc(c5cccc1c52)c43,,Train
CC=CC(C)C(C)C,,Valid
CC=CCCC(C)C,,Test
C=C(CC)C(C)C,,Train
CCc1ccc(C(C)(C)C)cc1,,Train
CCCC=C(CCCC)CCCC,,Train
Cc1ccc(C)c(-c2ccccc2)c1,,Train
CCc1ccc2cc(C)ccc2c1,,Train
CCCCCCCCCCCCCCCCC(C)=O,,Train
C(Cc1ccccc1)=C(c1ccccc1)c1ccccc1,,Train
CCCC(=O)C(C)C,,Train
C=CCC(C)CC(C)C,,Train
C=CC(C)C(C)CCC,,Train
Cc1ccc(-c2cc(C)cc(C)c2)cc1,,Train
Cc1ccc(-c2cccc(C)c2)cc1,,Train
C=CC(C)C(C)C,,Test
CCCCCCCCCCCCCCCCC1CO1,,Train
CC1CCCC(C(C)(C)C)C1,,Train
CC(C)c1ccc2c(c1)C(C)(C)CC2,,Train
CCCCOC(=O)CO,,Train
C=C(C)c1ccccc1C,,Train
O=C(O)C=Cc1ccc(O)cc1,,Train
CCCOC(C)(C)CC,,Valid
CCCCCCCOCCO,,Train
CC1CC(C)C1,,Train
C=C=C(C)CC,,Train
C=CC(C)CC(C)C,,Train
CCC(=O)CC(=O)CC,,Train
CCCC(C)(C)C=C(C)C,,Train
CCCC(C)(C)CC(C)(C)CCC,,Valid
CCC(C)(CC)CC(C)(CC)CC,,Train
CCCCC(C)(C)CC(C)(C)CCCC,,Train
CCCC(C)(CC)CC(C)(CC)CCC,,Train
CCCCCC(C)(O)CC(C)C,,Train
CCCCCCCOCCCCC,,Train
CCCC(=O)OCC(CC)CC,,Train
CCC=C(C)C=C(C)C,,Train
CC(CO)(c1ccccc1)c1ccccc1,,Train
CC=CCC(C)C=CC,,Train
C#CC(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)C#C)cc2)cc1,,Train
CCOC(=O)C(C)CC,,Train
CC=Cc1ccc(CC)cc1,,Train
O=C1C=CC(=O)c2c1cc1ccccc1c2O,,Train
CC1C=CC(C)C1,,Train
C=CCCC(C)CCCCCC,,Train
CCCCCCc1cc2ccccc2cc1CCCCCC,,Train
CC(C1CCCCC1)C(C)C1CCCCC1,,Train
C=C(C)CCCc1ccc(C)cc1,,Train
CCC=CC=C(C)C,,Train
C1=C(c2ccccc2)c2ccccc2CC1,,Train
C=CC#CCCCCCCC,,Train
CCCC=C(CC)CC,,Train
CC1=CC(C)(C)COC1=O,,Train
CCCC(CO)C(CO)CCC,,Train
C#C,,Test
Cc1ccc2c(c1)C(C)C(C)C2C,,Train
c1cc(C2CCCC2)cc(C2CCCC2)c1,,Train
COC(=O)c1ccc(C(=O)OC)c2ccccc12,,Train
CCCCC(=O)CC(C)C,,Train
CCCCCCC(=O)OCCCCC,,Train
CC(C)CCCC(C)C(=O)O,,Test
CC(C)(C)c1cccc(C(=O)O)c1,,Valid
OCCOc1ccccc1-c1ccccc1,,Train
CCC=C(C)C1CC1,,Valid
CC=O,,Test
CCC1C(=O)OC(=O)C1(CC)CC,,Train
CCCCCCCCCCCCC(C)CCCC(C)C,,Train
CCCCCCCCCCCCCCCCC(C)CC(C)C,,Train
CCCCCCCCCCCCCCCCC(C)C(C)C,,Train
O=C(O)C=Cc1ccc(OC(=O)c2ccccc2)cc1,,Train
CC(CC(=O)O)C(C)(C)C,,Train
C1CO1,,Train
CCCCCCOC(=O)OCCCCCC,,Train
C=Cc1cccc(CC)c1,,Valid
CC1(O)CCOCC1,,Test
CCCCOC(=O)CCCCC(=O)O,,Train
CC(C)CCCC(C)CCC(=O)O,,Test
Cc1cccc2cccc(C3=CCCCC3)c12,,Valid
CC1CO1,,Train
CCC(C)=CCc1ccccc1,,Train
CC(C)(C)C1OCCCO1,,Train
CC1(C)COC(C(C)(C)C)OC1,,Train
C#CC(O)C1CC=CCC1,,Train
C=Cc1ccccc1CC,,Train
CC(C)(C)O,,Train
CC1CCC(C(C)(C)C)CC1,,Train
CCC(C)(C)C,,Test
CC(C)(C)CO,,Test
CCCCCCCCCCCCC(=O)OCCCCCC,,Valid
CCC(C)(C)O,,Train
CCCCCC(C)CCC(=O)OCC,,Train
CCCCCC(C)CCCC(=O)OCC,,Train
CC(C)(C)OO,,Valid
C1Cc2c3c4c(c5c2C(C1)CCC5)CCCC4CCC3,,Train
CC(=O)C(C)(C)C,,Train
CCCCC(C)(O)C=C(C)C,,Train
CC(C)=CC(=O)C(=O)C=C(C)C,,Train
CC(O)CC1CCCCC1,,Train
C=CC(C)CC,,Train
C=C(CC)CC,,Train
CCCC(CCC)OO,,Test
CCCCC(O)(CCCC)C(C)C,,Train
CC1(O)CCCCCCCCC1,,Train
CCCCC(CC)OO,,Train
C=CCC(=C)CC,,Train
CCOC(=O)C#CC(=O)OCC,,Train
CC12CCC(CC1=O)C2(C)C,,Valid
COC(=O)C#CC(=O)OC,,Test
CCCCCC(C)OO,,Train
C=CCC(C)(C)C,,Train
CC(C)(C)OC=O,,Test
CCC(C)c1ccc(C)c(C)c1,,Train
CC12CCC(C(=O)OC1=O)C2(C)C,,Train
C=C(C)CCC,,Test
C=CCC(=C)C,,Train
C=C(C)CCO,,Train
CC(O)C(C)(C)CO,,Train
CCOCCC(=O)OCC,,Train
C=CCC=C(C)C,,Test
CC(C)(C)C1(O)CCCCCCC1,,Train
CC#CCO,,Train
CC(C)=CC=C(C)C,,Train
CC1=C(C)C2(C)C(C)=C(C)C12C,,Train
C=Cc1ccc(C=C)c(C=C)c1,,Train
CCCCc1ccc(-c2ccc(CCCC)cc2)cc1,,Train
CCC(C)C(C)(C)C(C)(C)CC(C)C,,Train
CCC=CC=O,,Train
C=COCCC,,Train
CCCC#CCO,,Train
CC=CC=CC=CC,,Train
C=COCCOC=C,,Train
CCCCCCCOO,,Valid
C#CCCCCCCCC,,Train
C=COCCCCCCC,,Train
C#CCCCCCCCCCC,,Train
OCCCCCCCCCCCO,,Train
C=COCCCCCCCCCC,,Train
C#CCCCCCCCCCCCC,,Train
C=COCCOCCOCCOC=C,,Test
C#CCCCCCCCCCCCCC,,Train
C#CCCCCCCCCCCCCCCCCCC,,Train
CC(O)C1CC1,,Train
CC(=O)C1CC1,,Train
CC1=C(C)CCC1,,Test
CC(C)=C1CCCC1,,Train
COC(=O)C1CCC1,,Train
OCCC1CCCC1,,Train
C=CC1C=CCCC1,,Train
OOC1CCCCC1,,Train
CC1(C)CCOCO1,,Train
CC1CCOC(C)O1,,Train
CC12COC(OC1)OC2,,Train
CC1CC2CCC1CC2,,Train
CC(C)(C)OCC1CO1,,Train
CC1CCC2CCC1C2,,Valid
CCOC(=O)C(CC)(C(=O)OCC)c1ccccc1,,Train
C=COc1ccccc1,,Test
CCCCCCCCCCCCCCCCCC(C)(C)O,,Valid
C#Cc1ccc(C)cc1,,Train
CC1(C)CCCC(O)C1,,Train
CC1CCc2ccccc21,,Train
CC1C=Cc2ccccc21,,Train
CC1=CCc2ccccc21,,Train
CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,,Valid
OC(c1ccccc1)(c1ccccc1)c1ccccc1,,Train
CC(C)=Cc1ccccc1,,Train
C=CCCc1ccccc1,,Train
CCCCCCCCc1ccc(C)cc1,,Train
CC12CC3CC(CC(C3)C1)C2,,Train
C#Cc1c(C)cc(C)cc1C,,Train
O=C(O)C(O)(c1ccccc1)c1ccccc1,,Train
CC(C)=C(c1cccc2ccccc12)C(C)C,,Train
CC(C)=C(C)c1ccccc1,,Train
CC(=O)C(C)c1ccccc1,,Train
CC(O)COc1ccccc1,,Test
CCC12CC3CC(CC(C3)C1)C2,,Train
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,,Train
CC1=C(C)C(C(C)C)CC1,,Train
c1ccc(C(=C2CCCC2)c2ccccc2)cc1,,Train
C1=C(c2ccccc2)CCCC1,,Train
c1ccc(C2CCOCO2)cc1,,Train
c1ccc(C2OCCCO2)cc1,,Train
OO,,Train
CCC(C)(O)Cc1ccccc1,,Test
C=C(C)CC(C)(C)CC(=O)O,,Train
CC(C)CCCC(C)CCC=O,,Train
OCCCCCCCCCCCCCCCCO,,Train
C=C=C(C)CCC,,Train
CC=C(CC)CCCCC,,Train
OCCc1cccc2ccccc12,,Train
C=CCCCC(C)(C)O,,Test
CC1CCOC(c2ccccc2)O1,,Train
CCOC(OCC)c1ccccc1,,Train
CC(C)(C)OC(=O)c1ccccc1,,Train
COc1ccc(C(C)OC)cc1,,Train
CCCCCCCCCCCCCCCCCCC(C)CC(C)C,,Train
CC1(C)COC(c2ccccc2)OC1,,Train
CCCCCCC(C)c1ccccc1,,Train
CCC(C)(O)CC,,Train
C#CC(C)(O)CC,,Train
COC(C)(C)OC,,Test
COCC(C)OC,,Train
CCCCCCC(=O)OCCC,,Train
CCOC(=O)c1cccc(O)c1,,Test
CC(C)(c1ccccc1)c1ccccc1,,Test
CCC(C)(CO)CO,,Train
CC(CO)(CO)CO,,Train
CC=C(c1ccccc1)c1ccccc1,,Train
CCCC(C)COC(C)=O,,Train
Cc1c2ccccc2cc2ccccc12,,Train
CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,,Train
CC1=C(C)C2(C)CCC1(C)C2,,Train
CC(=Cc1ccccc1)c1ccccc1,,Train
CCC(O)C(C)(C)O,,Train
CCC(C)OCCO,,Train
CCC(CO)(CO)CO,,Test
CCC1(CC)CCCCC1,,Test
CCOC(OCC)(OCC)OCC,,Train
c1cc2c3c(c1)CCc1cccc(c1-3)CC2,,Test
CC(C)=C(c1ccccc1)c1ccccc1,,Train
Cc1c2ccccc2c(C)c2ccccc12,,Train
OOC1(OOC2(O)CCCCC2)CCCCC1,,Train
CCCC(C)(CO)CO,,Train
COC(CC(C)(C)C)OC,,Train
C#CC1(O)CCCCC1,,Train
CC1C2(C)CCC1(C)CC2,,Train
CCOC(C)(OCC)OCC,,Train
CC(C)COC(C)C,,Train
CC1=CC(=O)CC(C)(C)C1,,Train
CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,,Train
CCC(C)(O)CCCC(C)C,,Train
C=CC(C)(O)CCC=C(C)C,,Train
CCC(CC)(CC)CCC(CC)(CC)CC,,Train
CCC(CC)(CC)CC(=O)OC,,Valid
CC(C)C1CC1C,,Train
C=CC(=C)C,,Valid
C#CC(=C)C,,Train
CC(C)C=O,,Valid
C=C(C)C=O,,Train
c1ccc(C2c3ccccc3-c3ccccc32)cc1,,Valid
CCC(C)=O,,Train
C=CC(C)=O,,Valid
CCCCCCCOC(C)(C)C,,Train
CC(=O)C=O,,Train
CCCCCCC(O)C(CC)CC,,Train
C=CCOc1cccc2c1C(=O)c1c(OCC=C)cccc1C2=O,,Train
C=CCOc1ccc(O)c2c1C(=O)c1ccccc1C2=O,,Train
COC(C)=O,,Train
c1ccc(Cc2ccccc2Cc2ccccc2)cc1,,Train
CC(C)C(C)C,,Test
c1ccc(Cc2ccc(Cc3ccccc3)cc2)cc1,,Train
CC(C)CC(O)CC(C)O,,Train
CCCCCCC1COC(C)(C)O1,,Train
C=C(C)C(=O)O,,Test
C=C(C(=O)OC)C(C)(C)C,,Train
CC(C)(C)c1cc(C(C)(C)C)c(C(C)(C)C)cc1C(C)(C)C,,Test
CC(C)(C)C(CCO)C(C)(C)C,,Train
C=C1C2CCC(C2)C1(C)C,,Train
CCCCCCCCCCCCCCC(O)CCCCC,,Train
CCCCCCCCCCc1cccc2ccc3ccccc3c12,,Train
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,,Valid
CC(=O)OC(C)(C)C1CC=C(C)CC1,,Train
CC(C)(OO)c1ccccc1,,Train
C(#CC1=CCCCC1)C1=CCCC1,,Valid
CC1=CCC2CC1C2(C)C,,Train
C=C(C)C(=O)OC,,Train
Cc1ccccc1C1=CCCc2ccccc21,,Valid
Cc1ccc2c(c1)C(C)(C)CC2(C)C,,Train
CCCCCCCCCCCOC(=O)CCCC,,Train
CCC(CC)(CC)C(=O)O,,Train
CCC(C)(C)C(=O)OC,,Train
CCCC(C)(C)C(=O)OC,,Train
C=C(C)C(C)=O,,Train
CC(C)(C)C(=O)C(C)(C)C,,Valid
CC(=O)C(C)C(C)=O,,Train
CCC(CC)C(=O)OC,,Train
CCCC(CC)C(=O)OC,,Train
